,Epoch,Index number,Start time_gpu0,Start time_gpu1,Start time_gpu2,Start time_gpu3,Fetch time (sec)_gpu0,Fetch time (sec)_gpu1,Fetch time (sec)_gpu2,Fetch time (sec)_gpu3,Fetch done time (sec)_gpu0,Fetch done time (sec)_gpu1,Fetch done time (sec)_gpu2,Fetch done time (sec)_gpu3
562,2,562,2021-08-19 15:15:29.841836,2021-08-19 15:15:29.844542,2021-08-19 15:15:29.846510,2021-08-19 15:15:29.847693,9.096687396522611,9.096687396522611,9.096687396522611,9.096687396522611,2021-08-19 15:15:38.938523,2021-08-19 15:15:38.941229,2021-08-19 15:15:38.943197,2021-08-19 15:15:38.944380
563,2,563,2021-08-19 15:15:35.334110,2021-08-19 15:15:35.334110,2021-08-19 15:15:35.334110,2021-08-19 15:15:35.334110,8.945801466470584,8.945801466470584,8.945801466470584,8.945801466470584,2021-08-19 15:15:44.279911,2021-08-19 15:15:44.279911,2021-08-19 15:15:44.279911,2021-08-19 15:15:44.279911
564,2,564,2021-08-19 15:15:28.563101,2021-08-19 15:15:28.563101,2021-08-19 15:15:28.563101,2021-08-19 15:15:28.563101,8.934366508561652,8.934366508561652,8.934366508561652,8.934366508561652,2021-08-19 15:15:37.497468,2021-08-19 15:15:37.497468,2021-08-19 15:15:37.497468,2021-08-19 15:15:37.497468
565,2,565,2021-08-19 15:15:39.038523,2021-08-19 15:15:39.041229,2021-08-19 15:15:39.043197,2021-08-19 15:15:39.044380,9.029937931743916,9.029937931743916,9.029937931743916,9.029937931743916,2021-08-19 15:15:48.068461,2021-08-19 15:15:48.071167,2021-08-19 15:15:48.073135,2021-08-19 15:15:48.074318
566,2,566,2021-08-19 15:15:44.379911,2021-08-19 15:15:44.379911,2021-08-19 15:15:44.379911,2021-08-19 15:15:44.379911,9.06581668916624,9.06581668916624,9.06581668916624,9.06581668916624,2021-08-19 15:15:53.445728,2021-08-19 15:15:53.445728,2021-08-19 15:15:53.445728,2021-08-19 15:15:53.445728
567,2,567,2021-08-19 15:15:37.597468,2021-08-19 15:15:37.597468,2021-08-19 15:15:37.597468,2021-08-19 15:15:37.597468,8.87000496732071,8.87000496732071,8.87000496732071,8.87000496732071,2021-08-19 15:15:46.467473,2021-08-19 15:15:46.467473,2021-08-19 15:15:46.467473,2021-08-19 15:15:46.467473
568,2,568,2021-08-19 15:15:48.168461,2021-08-19 15:15:48.171167,2021-08-19 15:15:48.173135,2021-08-19 15:15:48.174318,9.186680014012381,9.186680014012381,9.186680014012381,9.186680014012381,2021-08-19 15:15:57.355141,2021-08-19 15:15:57.357847,2021-08-19 15:15:57.359815,2021-08-19 15:15:57.360998
569,2,569,2021-08-19 15:15:53.545728,2021-08-19 15:15:53.545728,2021-08-19 15:15:53.545728,2021-08-19 15:15:53.545728,9.164797923527658,9.164797923527658,9.164797923527658,9.164797923527658,2021-08-19 15:16:02.710526,2021-08-19 15:16:02.710526,2021-08-19 15:16:02.710526,2021-08-19 15:16:02.710526
570,2,570,2021-08-19 15:15:46.567473,2021-08-19 15:15:46.567473,2021-08-19 15:15:46.567473,2021-08-19 15:15:46.567473,8.988406568474602,8.988406568474602,8.988406568474602,8.988406568474602,2021-08-19 15:15:55.555880,2021-08-19 15:15:55.555880,2021-08-19 15:15:55.555880,2021-08-19 15:15:55.555880
571,2,571,2021-08-19 15:15:57.455141,2021-08-19 15:15:57.457847,2021-08-19 15:15:57.459815,2021-08-19 15:15:57.460998,9.02315683948109,9.02315683948109,9.02315683948109,9.02315683948109,2021-08-19 15:16:06.478298,2021-08-19 15:16:06.481004,2021-08-19 15:16:06.482972,2021-08-19 15:16:06.484155
572,2,572,2021-08-19 15:16:02.810526,2021-08-19 15:16:02.810526,2021-08-19 15:16:02.810526,2021-08-19 15:16:02.810526,9.120626391028054,9.120626391028054,9.120626391028054,9.120626391028054,2021-08-19 15:16:11.931152,2021-08-19 15:16:11.931152,2021-08-19 15:16:11.931152,2021-08-19 15:16:11.931152
573,2,573,2021-08-19 15:15:55.655880,2021-08-19 15:15:55.655880,2021-08-19 15:15:55.655880,2021-08-19 15:15:55.655880,8.998527143732645,8.998527143732645,8.998527143732645,8.998527143732645,2021-08-19 15:16:04.654407,2021-08-19 15:16:04.654407,2021-08-19 15:16:04.654407,2021-08-19 15:16:04.654407
574,2,574,2021-08-19 15:16:06.578298,2021-08-19 15:16:06.581004,2021-08-19 15:16:06.582972,2021-08-19 15:16:06.584155,9.1478841555072,9.1478841555072,9.1478841555072,9.1478841555072,2021-08-19 15:16:15.726182,2021-08-19 15:16:15.728888,2021-08-19 15:16:15.730856,2021-08-19 15:16:15.732039
575,2,575,2021-08-19 15:16:12.031152,2021-08-19 15:16:12.031152,2021-08-19 15:16:12.031152,2021-08-19 15:16:12.031152,9.406428885355126,9.406428885355126,9.406428885355126,9.406428885355126,2021-08-19 15:16:21.437581,2021-08-19 15:16:21.437581,2021-08-19 15:16:21.437581,2021-08-19 15:16:21.437581
